Date,4 weeks,8 weeks,13 weeks,26 weeks,52 weeks
4/5/2007,4.73,,4.9,5.03,
7/5/2007,4.74,,4.9,5.03,
8/5/2007,4.75,,4.9,5.02,
9/5/2007,4.74,,4.88,4.99,
10/5/2007,4.76,,4.87,4.95,
11/5/2007,4.74,,4.86,4.91,
14/5/2007,4.7,,4.85,4.94,
15/5/2007,4.79,,4.84,4.91,
16/5/2007,4.73,,4.75,4.86,
17/5/2007,4.8,,4.81,4.9,
18/5/2007,4.78,,4.83,4.98,
21/5/2007,4.85,,4.88,5.01,
22/5/2007,5.01,,4.93,5.02,
23/5/2007,5,,4.91,5.01,
24/5/2007,5,,4.91,4.99,
25/5/2007,4.98,,4.88,4.97,
29/5/2007,4.97,,4.9,5,
30/5/2007,4.95,,4.85,4.99,
31/5/2007,4.78,,4.73,4.96,
1/6/2007,4.8,,4.79,4.98,
4/6/2007,4.78,,4.81,4.99,
5/6/2007,4.75,,4.84,4.99,
6/6/2007,4.78,,4.8,4.95,
7/6/2007,4.8,,4.8,4.97,
8/6/2007,4.76,,4.77,4.93,
11/6/2007,4.7,,4.73,4.96,
12/6/2007,4.65,,4.72,4.97,
13/6/2007,4.62,,4.66,4.94,
14/6/2007,4.51,,4.65,4.93,
15/6/2007,4.46,,4.55,4.87,
18/6/2007,4.46,,4.64,4.93,
19/6/2007,4.44,,4.65,4.91,
20/6/2007,4.42,,4.74,4.97,
21/6/2007,4.15,,4.7,4.96,
22/6/2007,4.26,,4.72,4.95,
25/6/2007,4.38,,4.83,5.01,
26/6/2007,4.53,,4.83,5.01,
27/6/2007,4.23,,4.77,4.95,
28/6/2007,4.05,,4.77,4.95,
29/6/2007,4.24,,4.81,4.93,
2/7/2007,4.49,,4.95,5.02,
3/7/2007,4.77,,4.95,5.02,
5/7/2007,4.74,,4.95,5.03,
6/7/2007,4.69,,4.95,5.01,
9/7/2007,4.63,,4.97,5.05,
10/7/2007,4.73,,4.95,5.03,
11/7/2007,4.72,,4.95,5.04,
12/7/2007,4.71,,4.97,5.05,
13/7/2007,4.7,,4.97,5.05,
16/7/2007,4.71,,4.98,5.08,
17/7/2007,4.77,,4.96,5.08,
18/7/2007,4.77,,4.96,5.05,
19/7/2007,4.76,,4.98,5.06,
20/7/2007,4.74,,4.97,5.05,
23/7/2007,4.85,,5.02,5.1,
24/7/2007,5.05,,5.02,5.08,
25/7/2007,5.04,,4.99,5.05,
26/7/2007,4.99,,4.92,4.96,
27/7/2007,4.9,,4.85,4.95,
30/7/2007,4.95,,4.96,5,
31/7/2007,5.13,,4.96,4.99,
1/8/2007,5.06,,4.89,4.96,
2/8/2007,5.03,,4.89,4.95,
3/8/2007,4.95,,4.85,4.91,
6/8/2007,4.93,,4.88,4.92,
7/8/2007,5.05,,4.94,4.98,
8/8/2007,5.04,,4.95,5.01,
9/8/2007,4.69,,4.8,4.86,
10/8/2007,4.36,,4.56,4.81,
13/8/2007,4.6,,4.74,4.89,
14/8/2007,4.62,,4.64,4.81,
15/8/2007,4.18,,4.21,4.48,
16/8/2007,3.09,,3.79,4.22,
17/8/2007,2.96,,3.74,4.19,
20/8/2007,2.39,,3.16,4.17,
21/8/2007,3.16,,3.6,4.08,
22/8/2007,3.1,,3.67,4.08,
23/8/2007,3.78,,3.89,4.19,
24/8/2007,4.24,,4.24,4.32,
27/8/2007,4.76,,4.63,4.69,
28/8/2007,4.6,,4.4,4.48,
29/8/2007,4.02,,3.98,4.3,
30/8/2007,3.69,,3.84,4.21,
31/8/2007,4.03,,4.01,4.21,
4/9/2007,4.57,,4.47,4.52,
5/9/2007,4.41,,4.36,4.41,
6/9/2007,4.28,,4.29,4.42,
7/9/2007,4.03,,4.06,4.2,
10/9/2007,3.93,,3.96,4.2,
11/9/2007,4.13,,4.11,4.27,
12/9/2007,4,,4.04,4.2,
13/9/2007,4.04,,4.08,4.27,
14/9/2007,3.84,,4,4.22,
17/9/2007,3.78,,4.16,4.31,
18/9/2007,3.87,,4.01,4.12,
19/9/2007,3.61,,3.93,4.09,
20/9/2007,3.45,,3.79,4.11,
21/9/2007,3.21,,3.73,4.1,
24/9/2007,3.28,,3.86,4.11,
25/9/2007,3.34,,3.8,4.06,
26/9/2007,3.24,,3.74,4.06,
27/9/2007,3.28,,3.71,4.07,
28/9/2007,3.4,,3.82,4.09,
1/10/2007,3.45,,3.93,4.15,
2/10/2007,3.62,,3.96,4.16,
3/10/2007,3.66,,3.96,4.16,
4/10/2007,3.61,,3.95,4.15,
5/10/2007,3.55,,3.99,4.2,
9/10/2007,3.66,,4.07,4.28,
10/10/2007,3.8,,4.06,4.27,
11/10/2007,3.98,,4.12,4.27,
12/10/2007,4.12,,4.2,4.31,
15/10/2007,4.24,,4.31,4.39,
16/10/2007,4.14,,4.25,4.33,
17/10/2007,3.73,,4.01,4.17,
18/10/2007,3.18,,3.76,4.09,
19/10/2007,3.41,,3.85,4.07,
22/10/2007,3.65,,4,4.15,
23/10/2007,3.98,,3.98,4.12,
24/10/2007,3.83,,3.85,4,
25/10/2007,3.92,,3.94,4.02,
26/10/2007,3.98,,3.96,4.05,
29/10/2007,3.95,,4.01,4.1,
30/10/2007,4.03,,3.96,4.07,
31/10/2007,4.01,,3.94,4.09,
1/11/2007,3.91,,3.81,3.95,
2/11/2007,3.74,,3.61,3.79,
5/11/2007,3.88,,3.71,3.94,
6/11/2007,3.99,,3.76,3.9,
7/11/2007,3.78,,3.49,3.76,
8/11/2007,3.57,,3.38,3.67,
9/11/2007,3.43,,3.27,3.64,
13/11/2007,3.78,,3.5,3.76,
14/11/2007,3.87,,3.41,3.7,
15/11/2007,3.76,,3.3,3.56,
16/11/2007,3.81,,3.4,3.57,
19/11/2007,3.79,,3.4,3.55,
20/11/2007,3.65,,3.25,3.41,
21/11/2007,3.55,,3.09,3.28,
23/11/2007,3.68,,3.23,3.39,
26/11/2007,3.6,,3.14,3.34,
27/11/2007,3.68,,3.16,3.37,
28/11/2007,3.54,,3.05,3.38,
29/11/2007,3.4,,2.99,3.3,
30/11/2007,3.67,,3.15,3.37,
3/12/2007,3.64,,3.06,3.28,
4/12/2007,3.16,,3.07,3.22,
5/12/2007,3.16,,3.07,3.24,
6/12/2007,3.09,,3.09,3.29,
7/12/2007,3.04,,3.11,3.31,
10/12/2007,3.05,,3.05,3.31,
11/12/2007,2.89,,2.94,3.17,
12/12/2007,2.89,,2.88,3.2,
13/12/2007,2.69,,2.87,3.22,
14/12/2007,2.6,,2.88,3.26,
17/12/2007,2.74,,3.08,3.39,
18/12/2007,2.75,,3.05,3.37,
19/12/2007,2.65,,2.92,3.33,
20/12/2007,2.38,,2.92,3.26,
21/12/2007,2.39,,2.99,3.38,
24/12/2007,2.66,,3.34,3.57,
26/12/2007,3.03,,3.32,3.58,
27/12/2007,2.83,,3.17,3.43,
28/12/2007,2.52,,3.18,3.45,
31/12/2007,2.66,,3.37,3.49,
2/1/2008,3.08,,3.26,3.32,
3/1/2008,3.19,,3.24,3.29,
4/1/2008,3.22,,3.2,3.22,
7/1/2008,3.27,,3.27,3.29,
8/1/2008,3.31,,3.25,3.26,
9/1/2008,3.34,,3.22,3.22,
10/1/2008,3.38,,3.24,3.21,
11/1/2008,3.24,,3.09,3.07,
14/1/2008,3.2,,3.19,3.07,
15/1/2008,3.15,,3.17,3.04,
16/1/2008,3.14,,3.14,3.04,
17/1/2008,3.07,,3.07,3.01,
18/1/2008,2.61,,2.86,2.87,
22/1/2008,2.12,,2.35,2.41,
23/1/2008,2.07,,2.21,2.25,
24/1/2008,2.18,,2.37,2.48,
25/1/2008,2.05,,2.3,2.41,
28/1/2008,2.09,,2.34,2.36,
29/1/2008,2.13,,2.28,2.36,
30/1/2008,1.92,,2.21,2.29,
31/1/2008,1.63,,1.96,2.07,
1/2/2008,1.73,,2.1,2.15,
4/2/2008,2.14,,2.27,2.22,
5/2/2008,2.22,,2.19,2.13,
6/2/2008,2.12,,2.1,2.1,
7/2/2008,2.19,,2.17,2.13,
8/2/2008,2.24,,2.23,2.12,
11/2/2008,2.35,,2.3,2.13,
12/2/2008,2.55,,2.3,2.12,
13/2/2008,2.5,,2.27,2.1,
14/2/2008,2.51,,2.31,2.12,
15/2/2008,2.4,,2.21,2.07,
19/2/2008,2.38,,2.28,2.14,
20/2/2008,2.4,,2.25,2.17,
21/2/2008,2.35,,2.2,2.1,
22/2/2008,2.33,,2.2,2.14,
25/2/2008,2.35,,2.2,2.13,
26/2/2008,2.34,,2.14,2.09,
27/2/2008,2.21,,1.98,2.02,
28/2/2008,2.09,,1.9,1.95,
29/2/2008,2.08,,1.85,1.83,
3/3/2008,2.05,,1.71,1.8,
4/3/2008,2.02,,1.66,1.76,
5/3/2008,1.93,,1.53,1.75,
6/3/2008,1.76,,1.39,1.61,
7/3/2008,1.67,,1.44,1.56,
10/3/2008,1.68,,1.35,1.45,
11/3/2008,1.83,,1.48,1.64,
12/3/2008,1.7,,1.48,1.56,
13/3/2008,1.57,,1.35,1.5,
14/3/2008,1.2,,1.18,1.32,
17/3/2008,1.17,,1.11,1.31,
18/3/2008,0.71,,0.92,1.32,
19/3/2008,0.25,,0.61,1.22,
20/3/2008,0.35,,0.63,1.2,
24/3/2008,0.59,,1.25,1.6,
25/3/2008,1.48,,1.29,1.56,
26/3/2008,1.36,,1.29,1.48,
27/3/2008,1.32,,1.3,1.49,
28/3/2008,1.29,,1.33,1.5,
31/3/2008,1.2,,1.39,1.51,
1/4/2008,1.56,,1.4,1.53,
2/4/2008,1.55,,1.41,1.56,
3/4/2008,1.57,,1.4,1.56,
4/4/2008,1.51,,1.35,1.53,
7/4/2008,1.42,,1.46,1.61,
8/4/2008,1.34,,1.41,1.58,
9/4/2008,1.06,,1.31,1.51,
10/4/2008,0.96,,1.27,1.49,
11/4/2008,0.88,,1.19,1.4,
14/4/2008,0.83,,1.09,1.41,
15/4/2008,0.84,,1.11,1.42,
16/4/2008,0.85,,1.13,1.49,
17/4/2008,0.85,,1.23,1.58,
18/4/2008,0.87,,1.34,1.68,
21/4/2008,0.84,,1.35,1.69,
22/4/2008,0.72,,1.28,1.65,
23/4/2008,0.77,,1.26,1.64,
24/4/2008,0.79,,1.26,1.66,
25/4/2008,0.77,,1.33,1.73,
28/4/2008,0.87,,1.45,1.74,
29/4/2008,1.28,,1.47,1.74,
30/4/2008,1.17,,1.43,1.64,
1/5/2008,1.22,,1.44,1.73,
2/5/2008,1.23,,1.5,1.72,
5/5/2008,1.32,,1.54,1.76,
6/5/2008,1.53,,1.63,1.76,
7/5/2008,1.56,,1.67,1.75,
8/5/2008,1.54,,1.66,1.74,
9/5/2008,1.59,,1.69,1.74,
12/5/2008,1.73,,1.77,1.87,
13/5/2008,1.86,,1.83,1.89,
14/5/2008,1.86,,1.82,1.9,
15/5/2008,1.84,,1.83,1.89,
16/5/2008,1.85,,1.84,1.9,
19/5/2008,1.95,,1.82,1.89,
20/5/2008,1.97,,1.86,1.9,
21/5/2008,1.96,,1.86,1.9,
22/5/2008,1.98,,1.86,1.94,
23/5/2008,1.93,,1.85,1.93,
27/5/2008,1.92,,1.89,1.95,
28/5/2008,2.08,,1.89,2,
29/5/2008,2.03,,1.9,1.92,
30/5/2008,1.99,,1.88,2.01,
2/6/2008,1.95,,1.85,2,
3/6/2008,1.96,,1.85,2,2.14
4/6/2008,1.85,,1.84,1.99,2.14
5/6/2008,1.79,,1.85,2,2.15
6/6/2008,1.75,,1.84,2,2.12
9/6/2008,1.8,,1.89,2.12,2.29
10/6/2008,2,,2.02,2.25,2.52
11/6/2008,1.91,,1.96,2.18,2.47
12/6/2008,1.92,,2,2.28,2.61
13/6/2008,1.86,,1.99,2.3,2.62
16/6/2008,1.88,,2.08,2.42,2.67
17/6/2008,1.82,,2,2.33,2.57
18/6/2008,1.7,,1.93,2.29,2.52
19/6/2008,1.58,,1.9,2.29,2.56
20/6/2008,1.47,,1.86,2.22,2.48
23/6/2008,1.51,,1.88,2.32,2.55
24/6/2008,1.58,,1.83,2.26,2.51
25/6/2008,1.48,,1.81,2.22,2.45
26/6/2008,1.41,,1.73,2.16,2.37
27/6/2008,1.27,,1.67,2.12,2.33
30/6/2008,1.56,,1.9,2.17,2.34
1/7/2008,1.92,,1.87,2.13,2.38
2/7/2008,1.87,,1.82,2.1,2.35
3/7/2008,1.86,,1.84,2.09,2.3
7/7/2008,1.8,,1.87,2.1,2.26
8/7/2008,1.86,,1.86,2.09,2.26
9/7/2008,1.82,,1.82,2.05,2.2
10/7/2008,1.47,,1.67,2.01,2.19
11/7/2008,1.37,,1.61,2.01,2.29
14/7/2008,1.41,,1.53,1.96,2.23
15/7/2008,1.49,,1.39,1.9,2.14
16/7/2008,1.36,,1.37,1.88,2.15
17/7/2008,1.31,,1.42,1.91,2.25
18/7/2008,1.27,,1.48,1.9,2.25
21/7/2008,1.31,,1.49,1.93,2.28
22/7/2008,1.5,,1.55,1.95,2.31
23/7/2008,1.59,,1.59,1.9,2.36
24/7/2008,1.7,,1.65,1.89,2.23
25/7/2008,1.73,,1.74,1.94,2.31
28/7/2008,1.67,,1.73,1.92,2.26
29/7/2008,1.73,,1.72,1.96,2.36
30/7/2008,1.66,,1.7,1.89,2.33
31/7/2008,1.54,,1.68,1.88,2.27
1/8/2008,1.51,,1.66,1.87,2.25
4/8/2008,1.59,,1.75,1.98,2.27
5/8/2008,1.73,,1.75,1.97,2.26
6/8/2008,1.52,,1.64,1.91,2.26
7/8/2008,1.52,,1.66,1.91,2.16
8/8/2008,1.62,,1.7,1.94,2.18
11/8/2008,1.76,,1.87,2.05,2.26
12/8/2008,1.73,,1.86,2.05,2.17
13/8/2008,1.8,,1.85,2,2.17
14/8/2008,1.76,,1.88,2,2.13
15/8/2008,1.73,,1.84,1.99,2.11
18/8/2008,1.77,,1.82,2.03,2.14
19/8/2008,1.83,,1.8,1.97,2.1
20/8/2008,1.75,,1.71,1.9,2.05
21/8/2008,1.74,,1.72,1.94,2.09
22/8/2008,1.67,,1.7,1.97,2.15
25/8/2008,1.65,,1.74,1.97,2.11
26/8/2008,1.68,,1.71,1.95,2.2
27/8/2008,1.58,,1.67,1.92,2.16
28/8/2008,1.62,,1.74,1.98,2.18
29/8/2008,1.62,,1.72,1.97,2.17
2/9/2008,1.63,,1.72,1.93,2.12
3/9/2008,1.56,,1.7,1.9,2.08
4/9/2008,1.55,,1.69,1.89,2.04
5/9/2008,1.52,,1.68,1.9,2.07
8/9/2008,1.58,,1.72,1.92,2.11
9/9/2008,1.59,,1.66,1.89,2.06
10/9/2008,1.58,,1.65,1.87,2.06
11/9/2008,1.53,,1.61,1.85,2.01
12/9/2008,1.37,,1.49,1.84,2.02
15/9/2008,0.28,,1.05,1.55,1.65
16/9/2008,0.23,,0.85,1.53,1.71
17/9/2008,0.07,,0.03,1.04,1.5
18/9/2008,0.26,,0.23,0.79,1.52
19/9/2008,0.74,,0.99,1.54,2.04
22/9/2008,0.7,,1.31,1.77,2.05
23/9/2008,0.3,,0.82,1.65,2.01
24/9/2008,0.12,,0.51,1.46,1.9
25/9/2008,0.39,,0.76,1.57,1.96
26/9/2008,0.17,,0.87,1.54,1.81
29/9/2008,0.06,,0.98,1.49,1.6
30/9/2008,1.02,,0.91,1.6,1.78
1/10/2008,0.66,,0.85,1.49,1.71
2/10/2008,0.19,,0.63,1.21,1.44
3/10/2008,0.13,,0.51,1.13,1.4
6/10/2008,0.15,,0.55,1.12,1.23
7/10/2008,0.39,,0.82,1.14,1.26
8/10/2008,0.21,,0.68,1.07,1.27
9/10/2008,0.17,,0.59,1.07,1.32
10/10/2008,0.06,,0.24,0.83,1.05
14/10/2008,0.05,,0.35,1.07,1.19
15/10/2008,0.05,,0.22,0.92,1.11
16/10/2008,0.1,,0.46,1.18,1.27
17/10/2008,0.07,,0.81,1.24,1.32
20/10/2008,0.43,,1.26,1.74,1.69
21/10/2008,0.7,,1.11,1.61,1.74
22/10/2008,0.58,,1.05,1.53,1.64
23/10/2008,0.35,,0.98,1.51,1.61
24/10/2008,0.28,,0.87,1.43,1.6
27/10/2008,0.23,,0.85,1.37,1.57
28/10/2008,0.42,,0.77,1.25,1.53
29/10/2008,0.41,,0.62,1.1,1.4
30/10/2008,0.13,,0.41,1,1.35
31/10/2008,0.11,,0.45,0.94,1.33
3/11/2008,0.18,,0.5,1.08,1.3
4/11/2008,0.29,,0.49,1.04,1.28
5/11/2008,0.15,,0.4,0.91,1.22
6/11/2008,0.13,,0.31,0.83,1.17
7/11/2008,0.12,,0.3,0.83,1.19
10/11/2008,0.1,,0.29,0.93,1.16
12/11/2008,0.1,,0.18,0.75,1.02
13/11/2008,0.08,,0.21,0.94,1.16
14/11/2008,0.06,,0.14,0.9,1.13
17/11/2008,0.06,,0.12,0.82,1.07
18/11/2008,0.1,,0.12,0.77,1.05
19/11/2008,0.09,,0.07,0.66,0.97
20/11/2008,0.05,,0.03,0.52,0.87
21/11/2008,0.03,,0.02,0.45,0.83
24/11/2008,0.01,,0.13,0.55,0.94
25/11/2008,0.04,,0.1,0.54,0.95
26/11/2008,0.02,,0.05,0.49,0.93
28/11/2008,0.02,,0.01,0.44,0.9
1/12/2008,0.09,,0.07,0.45,0.81
2/12/2008,0.04,,0.06,0.43,0.76
3/12/2008,0.02,,0.02,0.36,0.69
4/12/2008,0.01,,0.02,0.26,0.6
5/12/2008,0.02,,0.02,0.22,0.52
8/12/2008,0.01,,0.03,0.28,0.51
9/12/2008,0.04,,0.03,0.25,0.47
10/12/2008,0,,0,0.21,0.47
11/12/2008,-0.01,,0.01,0.22,0.49
12/12/2008,0.03,,0.02,0.21,0.48
15/12/2008,0,,0.04,0.28,0.48
16/12/2008,0.05,,0.04,0.23,0.45
17/12/2008,0.03,,0.05,0.19,0.45
18/12/2008,0.03,,0,0.15,0.43
19/12/2008,-0.01,,0.02,0.14,0.44
22/12/2008,0.01,,0.01,0.27,0.4
23/12/2008,0.01,,0.02,0.26,0.41
24/12/2008,0,,0,0.23,0.39
26/12/2008,0.01,,0.03,0.23,0.37
29/12/2008,0.04,,0.06,0.25,0.35
30/12/2008,0.11,,0.1,0.26,0.33
31/12/2008,0.11,,0.11,0.27,0.36
2/1/2009,0.04,,0.08,0.28,0.39
5/1/2009,0.04,,0.14,0.32,0.42
6/1/2009,0.05,,0.14,0.31,0.43
7/1/2009,0.03,,0.11,0.29,0.42
8/1/2009,0.04,,0.09,0.28,0.42
9/1/2009,0.03,,0.07,0.28,0.41
12/1/2009,0.03,,0.12,0.29,0.41
13/1/2009,0.02,,0.11,0.29,0.43
14/1/2009,0.07,,0.12,0.28,0.42
15/1/2009,0.03,,0.11,0.29,0.42
16/1/2009,0.04,,0.12,0.29,0.43
20/1/2009,0.03,,0.13,0.3,0.42
21/1/2009,0.03,,0.11,0.3,0.43
22/1/2009,0.03,,0.1,0.29,0.42
23/1/2009,0.03,,0.11,0.3,0.45
26/1/2009,0.01,,0.15,0.35,0.46
27/1/2009,0.05,,0.13,0.32,0.46
28/1/2009,0.08,,0.19,0.34,0.47
29/1/2009,0.14,,0.23,0.36,0.49
30/1/2009,0.14,,0.24,0.36,0.49
2/2/2009,0.18,,0.27,0.4,0.49
3/2/2009,0.28,,0.32,0.41,0.51
4/2/2009,0.26,,0.3,0.41,0.51
5/2/2009,0.21,,0.29,0.43,0.52
6/2/2009,0.21,,0.28,0.44,0.54
9/2/2009,0.21,,0.32,0.48,0.57
10/2/2009,0.24,,0.31,0.45,0.6
11/2/2009,0.22,,0.3,0.46,0.6
12/2/2009,0.25,,0.29,0.43,0.58
13/2/2009,0.23,,0.29,0.46,0.61
17/2/2009,0.25,,0.32,0.48,0.6
18/2/2009,0.23,,0.31,0.5,0.63
19/2/2009,0.22,,0.3,0.51,0.66
20/2/2009,0.19,,0.27,0.48,0.63
23/2/2009,0.18,,0.3,0.51,0.68
24/2/2009,0.22,,0.32,0.5,0.7
25/2/2009,0.21,,0.3,0.52,0.73
26/2/2009,0.18,,0.27,0.47,0.71
27/2/2009,0.16,,0.26,0.45,0.7
2/3/2009,0.15,,0.28,0.45,0.65
3/3/2009,0.14,,0.27,0.44,0.66
4/3/2009,0.14,,0.26,0.44,0.68
5/3/2009,0.1,,0.2,0.4,0.64
6/3/2009,0.08,,0.2,0.39,0.64
9/3/2009,0.11,,0.23,0.47,0.67
10/3/2009,0.14,,0.24,0.47,0.71
11/3/2009,0.14,,0.23,0.46,0.71
12/3/2009,0.1,,0.21,0.45,0.7
13/3/2009,0.08,,0.19,0.42,0.67
16/3/2009,0.09,,0.24,0.46,0.68
17/3/2009,0.14,,0.24,0.45,0.68
18/3/2009,0.15,,0.21,0.4,0.59
19/3/2009,0.09,,0.2,0.4,0.59
20/3/2009,0.08,,0.21,0.41,0.59
23/3/2009,0.08,,0.22,0.41,0.59
24/3/2009,0.05,,0.21,0.42,0.61
25/3/2009,0.02,,0.19,0.41,0.59
26/3/2009,0.01,,0.15,0.39,0.56
27/3/2009,0.02,,0.13,0.39,0.57
30/3/2009,0.04,,0.18,0.42,0.57
31/3/2009,0.17,,0.21,0.43,0.56
1/4/2009,0.18,,0.22,0.41,0.56
2/4/2009,0.17,,0.22,0.41,0.57
3/4/2009,0.16,,0.21,0.42,0.58
6/4/2009,0.16,,0.2,0.41,0.57
7/4/2009,0.17,,0.2,0.4,0.6
8/4/2009,0.15,,0.18,0.39,0.59
9/4/2009,0.13,,0.18,0.39,0.6
13/4/2009,0.12,,0.18,0.38,0.57
14/4/2009,0.09,,0.17,0.36,0.54
15/4/2009,0.07,,0.15,0.34,0.53
16/4/2009,0.02,,0.13,0.32,0.53
17/4/2009,0.04,,0.14,0.36,0.56
20/4/2009,0.03,,0.14,0.35,0.53
21/4/2009,0.07,,0.15,0.35,0.52
22/4/2009,0.08,,0.14,0.32,0.5
23/4/2009,0.08,,0.1,0.3,0.47
24/4/2009,0.07,,0.1,0.3,0.48
27/4/2009,0.07,,0.13,0.3,0.47
28/4/2009,0.05,,0.13,0.31,0.5
29/4/2009,0.04,,0.11,0.28,0.48
30/4/2009,0.04,,0.14,0.28,0.47
1/5/2009,0.05,,0.15,0.3,0.47
4/5/2009,0.13,,0.19,0.34,0.49
5/5/2009,0.14,,0.19,0.34,0.53
6/5/2009,0.14,,0.19,0.31,0.51
7/5/2009,0.15,,0.18,0.31,0.54
8/5/2009,0.15,,0.18,0.3,0.55
11/5/2009,0.16,,0.19,0.3,0.52
12/5/2009,0.16,,0.19,0.3,0.53
13/5/2009,0.15,,0.17,0.29,0.51
14/5/2009,0.1,,0.16,0.27,0.49
15/5/2009,0.11,,0.17,0.28,0.49
18/5/2009,0.11,,0.19,0.3,0.49
19/5/2009,0.14,,0.18,0.29,0.47
20/5/2009,0.18,,0.18,0.27,0.43
21/5/2009,0.13,,0.19,0.29,0.44
22/5/2009,0.13,,0.18,0.29,0.47
26/5/2009,0.12,,0.18,0.3,0.48
27/5/2009,0.18,,0.17,0.29,0.47
28/5/2009,0.14,,0.15,0.3,0.46
29/5/2009,0.14,,0.14,0.29,0.45
1/6/2009,0.13,,0.13,0.29,0.45
2/6/2009,0.06,,0.14,0.27,0.46
3/6/2009,0.08,,0.14,0.26,0.45
4/6/2009,0.08,,0.14,0.27,0.47
5/6/2009,0.07,,0.19,0.35,0.62
8/6/2009,0.07,,0.19,0.36,0.61
9/6/2009,0.09,,0.19,0.31,0.55
10/6/2009,0.11,,0.18,0.31,0.54
11/6/2009,0.09,,0.19,0.3,0.52
12/6/2009,0.07,,0.18,0.28,0.51
15/6/2009,0.07,,0.17,0.29,0.49
16/6/2009,0.09,,0.17,0.3,0.49
17/6/2009,0.11,,0.17,0.31,0.48
18/6/2009,0.12,,0.18,0.34,0.5
19/6/2009,0.1,,0.18,0.32,0.49
22/6/2009,0.11,,0.2,0.35,0.47
23/6/2009,0.15,,0.2,0.35,0.47
24/6/2009,0.1,,0.19,0.32,0.47
25/6/2009,0.06,,0.18,0.3,0.44
26/6/2009,0.06,,0.19,0.3,0.42
29/6/2009,0.1,,0.2,0.37,0.47
30/6/2009,0.17,,0.19,0.36,0.56
1/7/2009,0.13,,0.17,0.32,0.54
2/7/2009,0.15,,0.17,0.31,0.49
6/7/2009,0.15,,0.19,0.28,0.48
7/7/2009,0.16,,0.19,0.28,0.46
8/7/2009,0.15,,0.18,0.26,0.44
9/7/2009,0.16,,0.19,0.26,0.46
10/7/2009,0.15,,0.18,0.25,0.44
13/7/2009,0.15,,0.18,0.28,0.46
14/7/2009,0.15,,0.18,0.28,0.46
15/7/2009,0.11,,0.18,0.28,0.48
16/7/2009,0.15,,0.19,0.27,0.45
17/7/2009,0.15,,0.17,0.28,0.46
20/7/2009,0.15,,0.19,0.28,0.45
21/7/2009,0.16,,0.19,0.27,0.44
22/7/2009,0.15,,0.19,0.27,0.44
23/7/2009,0.15,,0.19,0.28,0.46
24/7/2009,0.15,,0.18,0.28,0.44
27/7/2009,0.14,,0.19,0.27,0.45
28/7/2009,0.14,,0.19,0.26,0.49
29/7/2009,0.14,,0.19,0.26,0.5
30/7/2009,0.14,,0.18,0.26,0.48
31/7/2009,0.14,,0.18,0.25,0.48
3/8/2009,0.14,,0.19,0.28,0.48
4/8/2009,0.15,,0.18,0.28,0.46
5/8/2009,0.15,,0.18,0.28,0.48
6/8/2009,0.15,,0.17,0.27,0.47
7/8/2009,0.14,,0.18,0.29,0.51
10/8/2009,0.14,,0.19,0.29,0.48
11/8/2009,0.14,,0.18,0.28,0.47
12/8/2009,0.14,,0.17,0.27,0.45
13/8/2009,0.1,,0.17,0.27,0.43
14/8/2009,0.09,,0.18,0.25,0.42
17/8/2009,0.1,,0.18,0.27,0.43
18/8/2009,0.14,,0.18,0.27,0.41
19/8/2009,0.1,,0.17,0.25,0.41
20/8/2009,0.11,,0.17,0.25,0.4
21/8/2009,0.1,,0.17,0.25,0.42
24/8/2009,0.1,,0.17,0.26,0.41
25/8/2009,0.12,,0.17,0.26,0.47
26/8/2009,0.11,,0.15,0.25,0.45
27/8/2009,0.11,,0.15,0.25,0.46
28/8/2009,0.11,,0.15,0.24,0.44
31/8/2009,0.11,,0.15,0.24,0.43
1/9/2009,0.08,,0.14,0.23,0.43
2/9/2009,0.09,,0.14,0.22,0.4
3/9/2009,0.09,,0.15,0.23,0.41
4/9/2009,0.09,,0.14,0.23,0.41
8/9/2009,0.09,,0.14,0.24,0.4
9/9/2009,0.09,,0.14,0.22,0.39
10/9/2009,0.08,,0.14,0.21,0.38
11/9/2009,0.08,,0.14,0.21,0.37
14/9/2009,0.07,,0.14,0.21,0.38
15/9/2009,0.05,,0.13,0.21,0.37
16/9/2009,0.03,,0.1,0.2,0.36
17/9/2009,0.03,,0.1,0.2,0.38
18/9/2009,0.03,,0.08,0.2,0.38
21/9/2009,0.04,,0.11,0.2,0.37
22/9/2009,0.05,,0.11,0.2,0.42
23/9/2009,0.05,,0.11,0.2,0.41
24/9/2009,0.03,,0.1,0.19,0.39
25/9/2009,0.03,,0.1,0.2,0.41
28/9/2009,0.02,,0.11,0.18,0.4
29/9/2009,0.07,,0.13,0.19,0.4
30/9/2009,0.06,,0.14,0.18,0.39
1/10/2009,0.03,,0.1,0.15,0.36
2/10/2009,0.03,,0.1,0.15,0.36
5/10/2009,0.03,,0.08,0.15,0.35
6/10/2009,0.05,,0.08,0.15,0.36
7/10/2009,0.06,,0.09,0.14,0.33
8/10/2009,0.03,,0.06,0.15,0.34
9/10/2009,0.04,,0.07,0.16,0.36
13/10/2009,0.04,,0.07,0.15,0.33
14/10/2009,0.05,,0.07,0.15,0.33
15/10/2009,0.06,,0.07,0.15,0.33
16/10/2009,0.06,,0.07,0.17,0.34
19/10/2009,0.06,,0.08,0.18,0.35
20/10/2009,0.05,,0.08,0.17,0.39
